TPC codegen census, configuration: tpcds-nopadding-stats
commit:      1917c854bae
java:        25.0.4.1
settings:    spark.sql.readSideCharPadding=false, statistics injected=true, spark.sql.codegen.hugeMethodLimit=65535, spark.sql.adaptive.enabled=false
under AQE:   the same walk with spark.sql.adaptive.enabled=true finds 0 stages in these queries
bands:       ok <= 8000 bytes < interpreted <= 65535 bytes < fallback

summary
  tpcds-v1.4      103 queries  1586 stages  ok 1586
  tpcds-v2.7       32 queries   785 stages  ok 785
  tpcds-mod        21 queries   175 stages  interpreted 1, ok 174; past 8000: q3

set	query	stage	broadcasts	bytes	constant pool	band	operators
tpcds-v1.4	q36	2	0	316	151	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q36	3	0	321	150	ok	Filter < ColumnarToRow
tpcds-v1.4	q37	8	2	244	254	ok	HashAggregate
tpcds-v1.4	q37	7	2	373	323	ok	HashAggregate < Project < SortMergeJoin
tpcds-v1.4	q37	4	2	120	124	ok	Sort
tpcds-v1.4	q37	3	2	658	201	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < Filter < ColumnarToRow
tpcds-v1.4	q37	1	0	635	163	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q37	1	0	341	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q37	6	0	120	124	ok	Sort
tpcds-v1.4	q37	5	0	221	142	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q37	1	0	513	147	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q38	27	3	108	140	ok	HashAggregate
tpcds-v1.4	q38	26	3	1128	248	ok	HashAggregate < Project < SortMergeJoin
tpcds-v1.4	q38	17	2	1128	217	ok	SortMergeJoin
tpcds-v1.4	q38	8	1	120	124	ok	Sort
tpcds-v1.4	q38	7	1	244	252	ok	HashAggregate
tpcds-v1.4	q38	6	1	350	317	ok	HashAggregate < Project < SortMergeJoin
tpcds-v1.4	q38	3	1	120	124	ok	Sort
tpcds-v1.4	q38	2	1	358	177	ok	Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q38	1	0	399	142	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q38	5	0	120	124	ok	Sort
tpcds-v1.4	q38	4	0	321	150	ok	Filter < ColumnarToRow
tpcds-v1.4	q38	16	1	120	124	ok	Sort
tpcds-v1.4	q38	15	1	244	252	ok	HashAggregate
tpcds-v1.4	q38	14	1	350	317	ok	HashAggregate < Project < SortMergeJoin
tpcds-v1.4	q38	11	1	120	124	ok	Sort
tpcds-v1.4	q38	10	1	358	177	ok	Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q38	13	0	120	124	ok	Sort
tpcds-v1.4	q38	25	1	120	124	ok	Sort
tpcds-v1.4	q38	24	1	244	252	ok	HashAggregate
tpcds-v1.4	q38	23	1	350	317	ok	HashAggregate < Project < SortMergeJoin
tpcds-v1.4	q38	20	1	120	124	ok	Sort
tpcds-v1.4	q38	19	1	358	177	ok	Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q38	22	0	120	124	ok	Sort
tpcds-v1.4	q39a	14	6	120	124	ok	Sort
tpcds-v1.4	q39a	13	6	647	193	ok	SortMergeJoin
tpcds-v1.4	q39a	6	3	120	124	ok	Sort
tpcds-v1.4	q39a	5	3	876	277	ok	Project < Filter < HashAggregate
tpcds-v1.4	q39a	4	3	627	396	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q39a	1	0	386	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q39a	2	0	214	135	ok	Filter < ColumnarToRow
tpcds-v1.4	q39a	3	0	272	150	ok	Filter < ColumnarToRow
tpcds-v1.4	q39a	12	3	120	124	ok	Sort
tpcds-v1.4	q39a	11	3	876	277	ok	Project < Filter < HashAggregate
tpcds-v1.4	q39a	10	3	627	396	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q39a	1	0	386	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q39b	14	6	120	124	ok	Sort
tpcds-v1.4	q39b	13	6	647	193	ok	SortMergeJoin
tpcds-v1.4	q39b	6	3	120	124	ok	Sort
tpcds-v1.4	q39b	5	3	1014	279	ok	Project < Filter < HashAggregate
tpcds-v1.4	q39b	4	3	627	396	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q39b	1	0	386	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q39b	2	0	214	135	ok	Filter < ColumnarToRow
tpcds-v1.4	q39b	3	0	272	150	ok	Filter < ColumnarToRow
tpcds-v1.4	q39b	12	3	120	124	ok	Sort
tpcds-v1.4	q39b	11	3	876	277	ok	Project < Filter < HashAggregate
tpcds-v1.4	q39b	10	3	627	396	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q39b	1	0	386	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q40	9	3	365	242	ok	HashAggregate
tpcds-v1.4	q40	8	3	662	410	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < SortMergeJoin
tpcds-v1.4	q40	2	0	120	124	ok	Sort
tpcds-v1.4	q40	1	0	450	162	ok	Filter < ColumnarToRow
tpcds-v1.4	q40	1	0	364	147	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q40	1	0	353	135	ok	Filter < ColumnarToRow
tpcds-v1.4	q40	4	0	120	124	ok	Sort
tpcds-v1.4	q40	3	0	345	157	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q40	5	0	422	160	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q40	7	0	272	150	ok	Filter < ColumnarToRow
tpcds-v1.4	q41	6	2	244	244	ok	HashAggregate
tpcds-v1.4	q41	5	2	505	316	ok	HashAggregate < Project < BroadcastHashJoin < Project < Filter < ColumnarToRow
tpcds-v1.4	q41	4	1	156	219	ok	Project < Filter < HashAggregate
tpcds-v1.4	q41	3	1	3663	417	ok	HashAggregate < Project < BroadcastHashJoin < Project < Filter < ColumnarToRow
tpcds-v1.4	q41	2	0	244	244	ok	HashAggregate
tpcds-v1.4	q41	1	0	246	279	ok	HashAggregate < Filter < ColumnarToRow
tpcds-v1.4	q42	4	2	238	248	ok	HashAggregate
tpcds-v1.4	q42	3	2	526	371	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q42	1	0	387	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q42	1	0	400	153	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q43	4	2	704	278	ok	HashAggregate
tpcds-v1.4	q43	3	2	526	423	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q43	1	0	353	150	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q43	2	0	405	160	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q44	10	3	453	157	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < Filter
tpcds-v1.4	q44	3	0	120	124	ok	Sort
tpcds-v1.4	q44	2	0	418	330	ok	Sort < Filter < HashAggregate
tpcds-v1.4	q44	2	0	281	261	ok	HashAggregate
tpcds-v1.4	q44	1	0	356	344	ok	HashAggregate < Project < Filter < ColumnarToRow
tpcds-v1.4	q44	1	0	349	344	ok	HashAggregate < Project < Filter < ColumnarToRow
tpcds-v1.4	q44	7	0	176	105	ok	Project < Filter
tpcds-v1.4	q44	6	0	120	124	ok	Sort
tpcds-v1.4	q44	5	0	418	330	ok	Sort < Filter < HashAggregate
tpcds-v1.4	q44	8	0	272	150	ok	Filter < ColumnarToRow
tpcds-v1.4	q45	13	3	201	240	ok	HashAggregate
tpcds-v1.4	q45	12	3	837	399	ok	HashAggregate < Project < Filter < BroadcastHashJoin < Project < SortMergeJoin
tpcds-v1.4	q45	4	2	120	124	ok	Sort
tpcds-v1.4	q45	3	2	524	202	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q45	1	0	374	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q45	2	0	272	150	ok	Filter < ColumnarToRow
tpcds-v1.4	q45	10	0	120	124	ok	Sort
tpcds-v1.4	q45	9	0	282	187	ok	Project < SortMergeJoin
tpcds-v1.4	q45	6	0	120	124	ok	Sort
tpcds-v1.4	q45	5	0	281	135	ok	Filter < ColumnarToRow
tpcds-v1.4	q45	8	0	120	124	ok	Sort
tpcds-v1.4	q45	7	0	321	150	ok	Filter < ColumnarToRow
tpcds-v1.4	q45	11	0	425	147	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q46	16	3	646	200	ok	Project < SortMergeJoin
tpcds-v1.4	q46	6	0	120	124	ok	Sort
tpcds-v1.4	q46	5	0	323	190	ok	Project < SortMergeJoin
tpcds-v1.4	q46	2	0	120	124	ok	Sort
tpcds-v1.4	q46	1	0	388	150	ok	Filter < ColumnarToRow
tpcds-v1.4	q46	4	0	120	124	ok	Sort
tpcds-v1.4	q46	3	0	281	146	ok	Filter < ColumnarToRow
tpcds-v1.4	q46	15	3	120	124	ok	Sort
tpcds-v1.4	q46	14	3	421	326	ok	HashAggregate < Project < SortMergeJoin
tpcds-v1.4	q46	11	3	120	124	ok	Sort
tpcds-v1.4	q46	10	3	777	198	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q46	1	0	467	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q46	8	0	353	147	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q46	9	0	396	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q46	13	0	120	124	ok	Sort
tpcds-v1.4	q47	36	2	1017	223	ok	Project < SortMergeJoin
tpcds-v1.4	q47	24	2	1017	226	ok	Project < SortMergeJoin
tpcds-v1.4	q47	12	2	120	124	ok	Sort
tpcds-v1.4	q47	11	2	722	170	ok	Project < Filter
tpcds-v1.4	q47	10	2	493	130	ok	Filter
tpcds-v1.4	q47	9	2	120	124	ok	Sort
tpcds-v1.4	q47	8	2	409	248	ok	HashAggregate
tpcds-v1.4	q47	7	2	485	364	ok	HashAggregate < Project < SortMergeJoin
tpcds-v1.4	q47	4	2	120	124	ok	Sort
tpcds-v1.4	q47	3	2	603	206	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q47	1	0	656	142	ok	Filter < ColumnarToRow
tpcds-v1.4	q47	2	0	348	146	ok	Filter < ColumnarToRow
tpcds-v1.4	q47	6	0	120	124	ok	Sort
tpcds-v1.4	q47	5	0	348	146	ok	Filter < ColumnarToRow
tpcds-v1.4	q47	23	0	120	124	ok	Sort
tpcds-v1.4	q47	22	0	298	121	ok	Project
tpcds-v1.4	q47	21	0	120	124	ok	Sort
tpcds-v1.4	q47	20	0	350	248	ok	HashAggregate
tpcds-v1.4	q47	35	0	120	124	ok	Sort
tpcds-v1.4	q47	34	0	298	121	ok	Project
tpcds-v1.4	q47	33	0	120	124	ok	Sort
tpcds-v1.4	q48	12	2	117	147	ok	HashAggregate
tpcds-v1.4	q48	11	2	1394	243	ok	HashAggregate < Project < SortMergeJoin
tpcds-v1.4	q48	8	2	120	124	ok	Sort
tpcds-v1.4	q48	7	2	1609	205	ok	Project < SortMergeJoin
tpcds-v1.4	q48	4	2	120	124	ok	Sort
tpcds-v1.4	q48	3	2	1610	199	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q48	1	0	295	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q48	1	0	214	135	ok	Filter < ColumnarToRow
tpcds-v1.4	q48	6	0	120	124	ok	Sort
tpcds-v1.4	q48	5	0	807	158	ok	Filter < ColumnarToRow
tpcds-v1.4	q48	10	0	120	124	ok	Sort
tpcds-v1.4	q48	9	0	838	158	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q49	31	3	251	265	ok	HashAggregate
tpcds-v1.4	q49	10	1	285	126	ok	Project < Filter
tpcds-v1.4	q49	9	1	120	124	ok	Sort
tpcds-v1.4	q49	8	1	120	124	ok	Sort
tpcds-v1.4	q49	7	1	701	302	ok	HashAggregate
tpcds-v1.4	q49	6	1	502	342	ok	HashAggregate < Project < SortMergeJoin
tpcds-v1.4	q49	3	1	120	124	ok	Sort
tpcds-v1.4	q49	2	1	672	183	ok	Project < BroadcastHashJoin < Project < Filter < ColumnarToRow
tpcds-v1.4	q49	1	0	375	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q49	5	0	120	124	ok	Sort
tpcds-v1.4	q49	4	0	448	164	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q49	20	1	285	126	ok	Project < Filter
tpcds-v1.4	q49	19	1	120	124	ok	Sort
tpcds-v1.4	q49	18	1	120	124	ok	Sort
tpcds-v1.4	q49	17	1	701	302	ok	HashAggregate
tpcds-v1.4	q49	16	1	502	342	ok	HashAggregate < Project < SortMergeJoin
tpcds-v1.4	q49	13	1	120	124	ok	Sort
tpcds-v1.4	q49	12	1	672	183	ok	Project < BroadcastHashJoin < Project < Filter < ColumnarToRow
tpcds-v1.4	q49	15	0	120	124	ok	Sort
tpcds-v1.4	q49	14	0	448	164	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q49	30	1	285	126	ok	Project < Filter
tpcds-v1.4	q49	29	1	120	124	ok	Sort
tpcds-v1.4	q49	28	1	120	124	ok	Sort
tpcds-v1.4	q49	27	1	701	302	ok	HashAggregate
tpcds-v1.4	q49	26	1	502	342	ok	HashAggregate < Project < SortMergeJoin
tpcds-v1.4	q49	23	1	120	124	ok	Sort
tpcds-v1.4	q49	22	1	672	183	ok	Project < BroadcastHashJoin < Project < Filter < ColumnarToRow
tpcds-v1.4	q49	25	0	120	124	ok	Sort
tpcds-v1.4	q49	24	0	448	164	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q50	9	3	626	268	ok	HashAggregate
tpcds-v1.4	q50	8	3	823	414	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < SortMergeJoin
tpcds-v1.4	q50	3	1	120	124	ok	Sort
tpcds-v1.4	q50	2	1	467	175	ok	Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q50	1	0	375	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q50	5	0	120	124	ok	Sort
tpcds-v1.4	q50	4	0	473	151	ok	Filter < ColumnarToRow
tpcds-v1.4	q50	6	0	214	135	ok	Filter < ColumnarToRow
tpcds-v1.4	q50	7	0	728	153	ok	Filter < ColumnarToRow
tpcds-v1.4	q51	15	2	415	126	ok	Filter
tpcds-v1.4	q51	14	2	120	124	ok	Sort
tpcds-v1.4	q51	13	2	818	201	ok	Project < SortMergeJoin
tpcds-v1.4	q51	6	1	120	124	ok	Sort
tpcds-v1.4	q51	5	1	192	112	ok	Project
tpcds-v1.4	q51	4	1	120	124	ok	Sort
tpcds-v1.4	q51	3	1	214	238	ok	HashAggregate
tpcds-v1.4	q51	2	1	415	353	ok	HashAggregate < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q51	1	0	399	142	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q51	12	1	120	124	ok	Sort
tpcds-v1.4	q51	11	1	192	112	ok	Project
tpcds-v1.4	q51	10	1	120	124	ok	Sort
tpcds-v1.4	q51	9	1	214	238	ok	HashAggregate
tpcds-v1.4	q51	8	1	415	353	ok	HashAggregate < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q52	4	2	238	248	ok	HashAggregate
tpcds-v1.4	q52	3	2	526	371	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q52	1	0	387	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q52	1	0	400	153	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q53	7	3	483	155	ok	Project < Filter
tpcds-v1.4	q53	6	3	120	124	ok	Sort
tpcds-v1.4	q53	5	3	245	238	ok	HashAggregate
tpcds-v1.4	q53	4	3	608	365	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q53	1	0	470	142	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q53	2	0	214	135	ok	Filter < ColumnarToRow
tpcds-v1.4	q53	3	0	1473	184	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q54	14	5	156	224	ok	HashAggregate
tpcds-v1.4	q54	13	5	308	428	ok	HashAggregate < SortAggregate < Project < BroadcastHashJoin < Project < SortMergeJoin
tpcds-v1.4	q54	9	4	308	384	ok	Sort < Project < BroadcastHashJoin < HashAggregate < Project < SortMergeJoin
tpcds-v1.4	q54	2	1	436	175	ok	Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q54	1	0	281	140	ok	Filter < ColumnarToRow
tpcds-v1.4	q54	6	2	120	124	ok	Sort
tpcds-v1.4	q54	5	2	442	221	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < Union < Project < Filter < ColumnarToRow < Project < Filter < ColumnarToRow
tpcds-v1.4	q54	1	0	375	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q54	4	0	421	151	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q54	8	0	120	124	ok	Sort
tpcds-v1.4	q54	7	0	281	135	ok	Filter < ColumnarToRow
tpcds-v1.4	q54	11	0	120	124	ok	Sort
tpcds-v1.4	q54	10	0	327	162	ok	Filter < ColumnarToRow
tpcds-v1.4	q54	1	0	327	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q54	2	0	244	242	ok	HashAggregate
tpcds-v1.4	q54	1	0	421	281	ok	HashAggregate < Project < Filter < ColumnarToRow
tpcds-v1.4	q54	2	0	244	242	ok	HashAggregate
tpcds-v1.4	q54	1	0	421	281	ok	HashAggregate < Project < Filter < ColumnarToRow
tpcds-v1.4	q55	4	2	201	248	ok	HashAggregate
tpcds-v1.4	q55	3	2	497	371	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q55	1	0	375	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q55	1	0	401	153	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q56	19	10	204	246	ok	HashAggregate
tpcds-v1.4	q56	6	4	174	240	ok	HashAggregate
tpcds-v1.4	q56	5	4	579	370	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q56	1	0	374	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q56	2	0	298	147	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q56	4	1	363	175	ok	BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q56	3	0	400	151	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q56	12	3	174	240	ok	HashAggregate
tpcds-v1.4	q56	11	3	579	370	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q56	18	3	174	240	ok	HashAggregate
tpcds-v1.4	q56	17	3	579	370	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q57	36	2	868	223	ok	Project < SortMergeJoin
tpcds-v1.4	q57	24	2	868	226	ok	Project < SortMergeJoin
tpcds-v1.4	q57	12	2	120	124	ok	Sort
tpcds-v1.4	q57	11	2	678	170	ok	Project < Filter
tpcds-v1.4	q57	10	2	449	130	ok	Filter
tpcds-v1.4	q57	9	2	120	124	ok	Sort
tpcds-v1.4	q57	8	2	371	248	ok	HashAggregate
tpcds-v1.4	q57	7	2	442	364	ok	HashAggregate < Project < SortMergeJoin
tpcds-v1.4	q57	4	2	120	124	ok	Sort
tpcds-v1.4	q57	3	2	583	206	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q57	1	0	656	142	ok	Filter < ColumnarToRow
tpcds-v1.4	q57	2	0	281	146	ok	Filter < ColumnarToRow
tpcds-v1.4	q57	6	0	120	124	ok	Sort
tpcds-v1.4	q57	5	0	348	146	ok	Filter < ColumnarToRow
tpcds-v1.4	q57	23	0	120	124	ok	Sort
tpcds-v1.4	q57	22	0	255	121	ok	Project
tpcds-v1.4	q57	21	0	120	124	ok	Sort
tpcds-v1.4	q57	20	0	312	248	ok	HashAggregate
tpcds-v1.4	q57	35	0	120	124	ok	Sort
tpcds-v1.4	q57	34	0	255	121	ok	Project
tpcds-v1.4	q57	33	0	120	124	ok	Sort
tpcds-v1.4	q58	15	8	2145	332	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < HashAggregate
tpcds-v1.4	q58	4	2	450	367	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q58	2	1	340	167	ok	Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q58	1	0	279	139	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q58	1	0	286	139	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q58	3	0	281	146	ok	Filter < ColumnarToRow
tpcds-v1.4	q58	9	2	201	241	ok	Filter < HashAggregate
tpcds-v1.4	q58	8	2	450	367	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q58	14	2	201	241	ok	Filter < HashAggregate
tpcds-v1.4	q58	13	2	450	367	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q59	10	7	1807	359	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < HashAggregate
tpcds-v1.4	q59	2	1	426	415	ok	HashAggregate < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q59	1	0	346	150	ok	Filter < ColumnarToRow
tpcds-v1.4	q59	1	0	341	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q59	3	0	339	153	ok	Filter < ColumnarToRow
tpcds-v1.4	q59	9	3	832	317	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < HashAggregate
tpcds-v1.4	q59	6	1	426	415	ok	HashAggregate < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q59	5	0	346	150	ok	Filter < ColumnarToRow
tpcds-v1.4	q59	1	0	341	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q59	7	0	281	146	ok	Filter < ColumnarToRow
tpcds-v1.4	q60	19	10	204	246	ok	HashAggregate
tpcds-v1.4	q60	6	4	174	240	ok	HashAggregate
tpcds-v1.4	q60	5	4	579	370	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q60	1	0	375	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q60	2	0	298	147	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q60	4	1	363	175	ok	BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q60	3	0	308	151	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q60	12	3	174	240	ok	HashAggregate
tpcds-v1.4	q60	11	3	579	370	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q60	18	3	174	240	ok	HashAggregate
tpcds-v1.4	q60	17	3	579	370	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q61	15	11	287	207	ok	Project < BroadcastNestedLoopJoin < HashAggregate
tpcds-v1.4	q61	7	6	710	243	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q61	1	0	375	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q61	2	0	317	151	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q61	3	0	608	151	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q61	4	0	298	147	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q61	6	1	324	159	ok	Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q61	5	0	298	147	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q61	14	4	155	154	ok	HashAggregate
tpcds-v1.4	q61	13	4	599	240	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q62	6	4	353	259	ok	HashAggregate
tpcds-v1.4	q62	5	4	786	386	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q62	1	0	341	135	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q62	2	0	272	150	ok	Filter < ColumnarToRow
tpcds-v1.4	q62	3	0	272	150	ok	Filter < ColumnarToRow
tpcds-v1.4	q62	4	0	272	150	ok	Filter < ColumnarToRow
tpcds-v1.4	q63	7	3	483	155	ok	Project < Filter
tpcds-v1.4	q63	6	3	120	124	ok	Sort
tpcds-v1.4	q63	5	3	245	238	ok	HashAggregate
tpcds-v1.4	q63	4	3	608	365	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-v1.4	q63	1	0	470	142	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q63	2	0	214	135	ok	Filter < ColumnarToRow
tpcds-v1.4	q63	3	0	1473	184	ok	Project < Filter < ColumnarToRow
tpcds-v1.4	q64	88	22	120	124	ok	Sort
tpcds-v1.4	q64	87	22	1414	223	ok	Project < SortMergeJoin
tpcds-v1.4	q64	43	11	120	124	ok	Sort
tpcds-v1.4	q64	42	11	868	269	ok	HashAggregate
tpcds-v1.4	q64	41	11	1276	425	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < SortMergeJoin
tpcds-v1.4	q64	35	8	120	124	ok	Sort
tpcds-v1.4	q64	34	8	1041	196	ok	Project < SortMergeJoin
tpcds-v1.4	q64	31	8	120	124	ok	Sort
tpcds-v1.4	q64	30	8	1363	245	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < SortMergeJoin
tpcds-v1.4	q64	24	5	120	124	ok	Sort
tpcds-v1.4	q64	23	5	1056	200	ok	Project < SortMergeJoin
tpcds-v1.4	q64	20	5	120	124	ok	Sort
tpcds-v1.4	q64	19	5	1089	235	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < SortMergeJoin
tpcds-v1.4	q64	14	3	120	124	ok	Sort
